user,session,condition,duration_mins,num_keystrokes,num_prompts,quality_check_tags
74403863,2021-03-20-1616292149-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,16.79114537636439,4938,154,[]
26940776,2021-05-06-1620326540-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.524951430161794,4526,154,[]
13321435,2021-03-20-1616291078-keystrokes-dca-study@1-076df554-16ee-4f8c-870a-decf937569f9,on_keyboard,13.326591618855794,4520,155,[]
74403863,2021-03-20-1616289679-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,16.71941109895706,4621,154,[]
67011593,2021-03-20-1616279920-keystrokes-dca-study@1-0d54a019-26c8-4e84-83e7-d513bedbb433,on_keyboard,21.61365658044815,4518,154,[]
67011593,2021-03-20-1616278345-keystrokes-dca-study@1-0d54a019-26c8-4e84-83e7-d513bedbb433,on_keyboard,21.583290123939513,4491,154,[]
29502646,2021-03-20-1616278248-keystrokes-dca-study@1-22937129-bf9c-490a-8857-354aa10cc963,on_keyboard,22.466414682070415,4636,154,[]
67011593,2021-03-20-1616276731-keystrokes-dca-study@1-0d54a019-26c8-4e84-83e7-d513bedbb433,on_keyboard,21.007448569933572,4504,154,[]
29502646,2021-03-20-1616275118-keystrokes-dca-study@1-22937129-bf9c-490a-8857-354aa10cc963,on_keyboard,21.975888828436535,4590,154,[]
64036820,2021-03-19-1616156963-keystrokes-dca-study@1-16a4fd49-a344-4a75-8453-0811d0b42bd0,on_keyboard,14.386956262588502,4447,155,[]
46697259,2020-12-16-1608161945-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,22.846780971686044,4677,155,[]
74403863,2021-03-18-1616121980-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,16.51791068315506,4407,154,[]
12565339,2021-03-18-1616121169-keystrokes-dca-study@1-ba445214-0169-4179-95f5-0d047482b10d,on_keyboard,17.300670770804086,4573,154,[]
74403863,2021-03-18-1616120121-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,18.941780670483908,4684,155,[]
12565339,2021-03-18-1616119136-keystrokes-dca-study@1-ba445214-0169-4179-95f5-0d047482b10d,on_keyboard,17.894847162564595,4452,154,[]
74403863,2021-03-18-1616118339-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,20.113718891143797,4507,154,[]
64036820,2021-03-18-1616103127-keystrokes-dca-study@1-16a4fd49-a344-4a75-8453-0811d0b42bd0,on_keyboard,13.791407040754954,4515,154,[]
26940776,2021-05-06-1620328472-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.057012728850047,4529,154,[]
29502646,2021-03-20-1616272549-keystrokes-dca-study@1-22937129-bf9c-490a-8857-354aa10cc963,on_keyboard,26.5502765417099,4637,154,[]
43359267,2021-05-06-1620329526-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,14.866592812538148,4422,154,[]
75228805,2021-03-20-1616270483-keystrokes-dca-study@1-ce039945-b49a-44ea-b3d6-007dace1b7a3,on_keyboard,11.111911245187123,4421,154,[]
75228805,2021-03-20-1616269232-keystrokes-dca-study@1-ce039945-b49a-44ea-b3d6-007dace1b7a3,on_keyboard,11.04061210155487,4420,154,[]
14989984,2021-03-20-1616268775-keystrokes-dca-study@1-ab8fe0bf-4f4e-4c20-8fce-a9bc6d6cbd62,on_keyboard,11.471998620033265,4610,154,[]
43359267,2021-05-06-1620330762-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,14.278198579947153,4458,154,[]
75228805,2021-03-20-1616268131-keystrokes-dca-study@1-ce039945-b49a-44ea-b3d6-007dace1b7a3,on_keyboard,10.709695974985758,4218,154,[]
14989984,2021-03-20-1616266960-keystrokes-dca-study@1-ab8fe0bf-4f4e-4c20-8fce-a9bc6d6cbd62,on_keyboard,11.793361647923787,4665,154,[]
18243794,2021-03-23-1616528083-keystrokes-dca-study@1-d81940d1-c965-4fc9-b5b6-dc3da5e2599e,on_keyboard,18.270791244506835,4592,155,[]
43359267,2021-05-06-1620332034-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,14.549702088038126,4391,154,[]
12565339,2021-03-20-1616253746-keystrokes-dca-study@1-ba445214-0169-4179-95f5-0d047482b10d,on_keyboard,16.498975777626036,4386,154,[]
43359267,2021-05-06-1620333243-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,14.602623466650645,4587,154,[]
12565339,2021-03-20-1616252223-keystrokes-dca-study@1-ba445214-0169-4179-95f5-0d047482b10d,on_keyboard,15.995360847314199,4376,154,[]
14989984,2021-03-20-1616213888-keystrokes-dca-study@1-ab8fe0bf-4f4e-4c20-8fce-a9bc6d6cbd62,on_keyboard,12.00982942978541,4675,154,[]
43359267,2021-05-06-1620334499-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,13.499941607316336,4418,154,[]
14989984,2021-03-20-1616213002-keystrokes-dca-study@1-ab8fe0bf-4f4e-4c20-8fce-a9bc6d6cbd62,on_keyboard,11.17994664510091,4427,154,[]
14989984,2021-03-19-1616211954-keystrokes-dca-study@1-ab8fe0bf-4f4e-4c20-8fce-a9bc6d6cbd62,on_keyboard,10.984304368495941,4319,154,[]
12565339,2021-03-19-1616211722-keystrokes-dca-study@1-ba445214-0169-4179-95f5-0d047482b10d,on_keyboard,17.79399360815684,4389,154,[]
74403863,2021-03-19-1616210699-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,17.10085059404373,4890,154,[]
74403863,2021-03-19-1616207795-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,17.52658214966456,4814,155,[]
29502646,2021-03-19-1616207279-keystrokes-dca-study@1-22937129-bf9c-490a-8857-354aa10cc963,on_keyboard,30.0706524570783,4580,155,[]
74403863,2021-03-19-1616205930-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,17.06978369553884,4627,154,[]
29502646,2021-03-19-1616204802-keystrokes-dca-study@1-22937129-bf9c-490a-8857-354aa10cc963,on_keyboard,33.20353658994039,4543,154,[]
81522433,2021-03-19-1616198044-keystrokes-dca-study@1-bb7df249-48e7-4981-8c69-66587bce18cb,on_keyboard,19.149939302603403,4486,154,[]
67011593,2021-03-19-1616192817-keystrokes-dca-study@1-0d54a019-26c8-4e84-83e7-d513bedbb433,on_keyboard,21.92556976477305,4543,154,[]
67011593,2021-03-19-1616191090-keystrokes-dca-study@1-0d54a019-26c8-4e84-83e7-d513bedbb433,on_keyboard,22.36795671780904,4573,154,[]
12565339,2021-03-19-1616187479-keystrokes-dca-study@1-ba445214-0169-4179-95f5-0d047482b10d,on_keyboard,16.1085715730985,4524,154,[]
43359267,2021-05-06-1620335640-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,14.22777500152588,4519,154,[]
75228805,2021-03-19-1616186516-keystrokes-dca-study@1-ce039945-b49a-44ea-b3d6-007dace1b7a3,on_keyboard,11.075112903118134,4370,154,[]
33259248,2020-12-17-1608221679-keystrokes-dca-study@1-d59e496f-fea0-4256-a4ac-2cd66fc6d60b,on_keyboard,21.970703562100727,4745,154,[]
92903591,2021-05-06-1620339484-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,16.585066123803458,4567,154,[]
04809769,2021-05-06-1620336043-keystrokes-dca-study@1-8a664577-d6fc-49ee-a7b2-4982aec671fc,on_keyboard,33.51040157874425,4611,154,['long-duration']
12565339,2021-03-19-1616183500-keystrokes-dca-study@1-ba445214-0169-4179-95f5-0d047482b10d,on_keyboard,18.48138383626938,4466,154,[]
75228805,2021-03-19-1616182233-keystrokes-dca-study@1-ce039945-b49a-44ea-b3d6-007dace1b7a3,on_keyboard,11.638201598326365,4276,154,[]
75228805,2021-03-19-1616181237-keystrokes-dca-study@1-ce039945-b49a-44ea-b3d6-007dace1b7a3,on_keyboard,11.602236990133921,4422,155,[]
46697259,2020-12-17-1608222019-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,23.346738652388254,4722,154,[]
81522433,2021-03-19-1616176587-keystrokes-dca-study@1-bb7df249-48e7-4981-8c69-66587bce18cb,on_keyboard,19.228231434027354,4497,154,[]
29502646,2021-03-19-1616172322-keystrokes-dca-study@1-22937129-bf9c-490a-8857-354aa10cc963,on_keyboard,35.54274909496307,4751,154,[]
18243794,2021-03-23-1616532059-keystrokes-dca-study@1-d81940d1-c965-4fc9-b5b6-dc3da5e2599e,on_keyboard,16.469364579518636,4500,154,[]
92903591,2021-05-06-1620341408-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,16.771387247244515,4577,154,[]
60776453,2021-05-06-1620346060-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,19.63175332546234,4521,154,[]
64036820,2021-03-18-1616101960-keystrokes-dca-study@1-16a4fd49-a344-4a75-8453-0811d0b42bd0,on_keyboard,14.828122154871624,4410,154,[]
14989984,2021-03-18-1616101267-keystrokes-dca-study@1-ab8fe0bf-4f4e-4c20-8fce-a9bc6d6cbd62,on_keyboard,12.89524166584015,4525,154,[]
64036820,2021-03-18-1616100756-keystrokes-dca-study@1-16a4fd49-a344-4a75-8453-0811d0b42bd0,on_keyboard,15.104889420668284,4682,154,[]
43037958,2020-12-17-1608220409-keystrokes-dca-study@1-e041d7d9-a53b-40f3-aabc-e9714072ca46,on_keyboard,21.219787828127544,4829,154,[]
30807164,2020-12-15-1608086491-keystrokes-dca-study@1-1ca73229-a1f8-42a1-8363-3c6cfcb1b513,on_keyboard,15.994785964488983,4373,154,[]
60776453,2021-05-06-1620347552-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,17.85237564643224,4532,154,[]
46697259,2020-12-16-1608152997-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,21.907456763585408,4603,154,[]
05775561,2020-12-17-1608214216-keystrokes-dca-study@1-d5eda54b-90dc-48e3-954d-007973c8c7fd,on_keyboard,20.46362561782201,4753,154,[]
92903591,2021-05-06-1620352912-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,16.96428517897924,4516,154,[]
92903591,2021-05-06-1620354411-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,18.802576514085136,4680,154,['high-backspaces']
80587505,2021-05-06-1620357300-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,12.527031461397806,4323,154,[]
46697259,2020-12-15-1608065648-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,22.24936544895172,4566,154,[]
30807164,2020-12-15-1608048052-keystrokes-dca-study@1-1ca73229-a1f8-42a1-8363-3c6cfcb1b513,on_keyboard,16.21543188492457,4340,154,[]
80587505,2021-05-06-1620358310-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,12.615145206451416,4452,154,[]
05775561,2020-12-16-1608132411-keystrokes-dca-study@1-d5eda54b-90dc-48e3-954d-007973c8c7fd,on_keyboard,20.142150568962098,4673,155,[]
06526339,2021-05-09-1620599633-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,15.44518837928772,4392,154,[]
83774284,2020-12-15-1608079295-keystrokes-dca-study@1-9b7602a6-4a91-4eb7-96c5-8fa37e2dc571,on_keyboard,18.936639634768166,4848,154,[]
71786456,2020-12-16-1608167563-keystrokes-dca-study@1-d09c3c47-708c-4b37-9e12-a0218ae9e5c4,on_keyboard,20.66043379306793,4394,154,[]
71786456,2020-12-15-1608082012-keystrokes-dca-study@1-d09c3c47-708c-4b37-9e12-a0218ae9e5c4,on_keyboard,22.78923415740331,4654,154,[]
83774284,2020-12-16-1608135307-keystrokes-dca-study@1-9b7602a6-4a91-4eb7-96c5-8fa37e2dc571,on_keyboard,18.65783764918645,4959,154,[]
05775561,2020-12-16-1608176707-keystrokes-dca-study@1-d5eda54b-90dc-48e3-954d-007973c8c7fd,on_keyboard,19.371160447597504,4496,155,[]
02396581,2020-12-16-1608145646-keystrokes-dca-study@1-d32f41cc-41d0-4e4a-9c4a-0c1bab5c6b89,on_keyboard,19.269767121473947,5046,154,[]
06526339,2021-05-09-1620600773-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,15.667570348580679,4562,154,[]
83774284,2020-12-16-1608132208-keystrokes-dca-study@1-9b7602a6-4a91-4eb7-96c5-8fa37e2dc571,on_keyboard,18.34281075000763,4818,154,[]
71786456,2020-12-15-1608079307-keystrokes-dca-study@1-d09c3c47-708c-4b37-9e12-a0218ae9e5c4,on_keyboard,22.652858626842498,4664,154,[]
02396581,2020-12-16-1608150770-keystrokes-dca-study@1-d32f41cc-41d0-4e4a-9c4a-0c1bab5c6b89,on_keyboard,18.09698150555293,4591,154,[]
43037958,2020-12-17-1608223018-keystrokes-dca-study@1-e041d7d9-a53b-40f3-aabc-e9714072ca46,on_keyboard,20.4416388074557,4674,154,[]
30807164,2020-12-16-1608130062-keystrokes-dca-study@1-1ca73229-a1f8-42a1-8363-3c6cfcb1b513,on_keyboard,17.18859679698944,4284,154,[]
06526339,2021-05-09-1620601925-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,15.595263083775839,4571,154,[]
71786456,2020-12-16-1608169994-keystrokes-dca-study@1-d09c3c47-708c-4b37-9e12-a0218ae9e5c4,on_keyboard,19.843102232615152,4546,154,[]
46697259,2020-12-16-1608179548-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,24.156828355789184,4756,154,[]
33259248,2020-12-16-1608173616-keystrokes-dca-study@1-d59e496f-fea0-4256-a4ac-2cd66fc6d60b,on_keyboard,24.11813409725825,4878,154,[]
67011593,2021-03-24-1616615859-keystrokes-dca-study@1-0d54a019-26c8-4e84-83e7-d513bedbb433,on_keyboard,19.854538098971048,4378,154,[]
03734552,2021-05-09-1620605903-keystrokes-dca-study@1-f6fea34b-8642-4a9d-95fc-6054d9c5c50a,on_keyboard,10.790271373589833,4563,154,['outlier artifact']
03734552,2021-05-09-1620606727-keystrokes-dca-study@1-f6fea34b-8642-4a9d-95fc-6054d9c5c50a,on_keyboard,10.727612113952636,4541,154,[]
59627171,2021-07-17-1626554255-keystrokes-dca-study@1-addbd4a2-9ebc-496a-9fc4-60c9ff34dffe,on_keyboard,16.4236047744751,4297,154,['contact artifact']
67011593,2021-03-24-1616617240-keystrokes-dca-study@1-0d54a019-26c8-4e84-83e7-d513bedbb433,on_keyboard,20.092491030693054,4432,154,[]
03734552,2021-05-09-1620607724-keystrokes-dca-study@1-f6fea34b-8642-4a9d-95fc-6054d9c5c50a,on_keyboard,10.382290291786195,4440,154,['outlier artifact']
05344357,2021-05-09-1620612919-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,23.146921066443124,4871,154,"['high-backspaces', 'long-duration']"
03734552,2021-05-09-1620608519-keystrokes-dca-study@1-f6fea34b-8642-4a9d-95fc-6054d9c5c50a,on_keyboard,10.693632197380065,4644,154,[]
71786456,2020-12-16-1608164146-keystrokes-dca-study@1-d09c3c47-708c-4b37-9e12-a0218ae9e5c4,on_keyboard,20.814257995287576,4468,154,[]
46697259,2020-12-17-1608214211-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,20.807564715544384,4538,154,[]
33259248,2020-12-16-1608181014-keystrokes-dca-study@1-d59e496f-fea0-4256-a4ac-2cd66fc6d60b,on_keyboard,24.73245649735133,4790,154,[]
92903591,2021-05-09-1620609567-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,18.997276810805,4730,154,['high-backspaces']
30807164,2020-12-16-1608133366-keystrokes-dca-study@1-1ca73229-a1f8-42a1-8363-3c6cfcb1b513,on_keyboard,17.735502902666727,4393,154,[]
05775561,2020-12-16-1608166548-keystrokes-dca-study@1-d5eda54b-90dc-48e3-954d-007973c8c7fd,on_keyboard,18.928769667943318,4425,154,[]
33259248,2020-12-16-1608171814-keystrokes-dca-study@1-d59e496f-fea0-4256-a4ac-2cd66fc6d60b,on_keyboard,23.85407226085663,4665,154,[]
02396581,2020-12-15-1608060350-keystrokes-dca-study@1-d32f41cc-41d0-4e4a-9c4a-0c1bab5c6b89,on_keyboard,20.227532001336417,5009,154,[]
92903591,2021-05-09-1620610950-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,17.26445626417796,4627,154,['high-backspaces']
30807164,2020-12-15-1608076292-keystrokes-dca-study@1-1ca73229-a1f8-42a1-8363-3c6cfcb1b513,on_keyboard,15.043310566743214,4360,154,[]
05775561,2020-12-17-1608216650-keystrokes-dca-study@1-d5eda54b-90dc-48e3-954d-007973c8c7fd,on_keyboard,18.9725026289622,4637,154,[]
33259248,2020-12-17-1608219667-keystrokes-dca-study@1-d59e496f-fea0-4256-a4ac-2cd66fc6d60b,on_keyboard,22.435206564267478,4653,154,[]
02396581,2020-12-16-1608143094-keystrokes-dca-study@1-d32f41cc-41d0-4e4a-9c4a-0c1bab5c6b89,on_keyboard,18.378950572013856,4814,154,[]
30807164,2020-12-16-1608131922-keystrokes-dca-study@1-1ca73229-a1f8-42a1-8363-3c6cfcb1b513,on_keyboard,19.061971016724904,4459,154,[]
33259248,2020-12-15-1608091848-keystrokes-dca-study@1-d59e496f-fea0-4256-a4ac-2cd66fc6d60b,on_keyboard,27.640717919667562,4842,154,[]
46697259,2020-12-16-1608150932-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,22.253893140951792,4662,154,[]
33259248,2020-12-17-1608183163-keystrokes-dca-study@1-d59e496f-fea0-4256-a4ac-2cd66fc6d60b,on_keyboard,27.055484064420064,5005,154,[]
42408607,2021-05-09-1620610806-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,20.98477237224579,4397,154,['long-duration']
67011593,2021-03-24-1616618793-keystrokes-dca-study@1-0d54a019-26c8-4e84-83e7-d513bedbb433,on_keyboard,21.40725306272507,4575,154,[]
05775561,2020-12-16-1608164452-keystrokes-dca-study@1-d5eda54b-90dc-48e3-954d-007973c8c7fd,on_keyboard,20.137077343463897,4737,154,[]
06950380,2021-03-23-1616503529-keystrokes-dca-study@1-9b960f08-4347-41ff-a492-c58bdddc2938,on_keyboard,17.138424793879192,4836,154,[]
46697259,2020-12-16-1608164810-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,23.09177548487981,4650,154,[]
43037958,2020-12-17-1608217769-keystrokes-dca-study@1-e041d7d9-a53b-40f3-aabc-e9714072ca46,on_keyboard,21.679751873016357,4797,154,[]
46697259,2020-12-17-1608223848-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,23.79769653081894,4502,154,[]
30807164,2020-12-17-1608224568-keystrokes-dca-study@1-1ca73229-a1f8-42a1-8363-3c6cfcb1b513,on_keyboard,17.481848073005676,4359,154,[]
92903591,2021-05-09-1620617085-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,16.677697002887726,4789,154,['high-backspaces']
05344357,2021-05-09-1620615181-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,23.132804735501608,4932,154,"['high-backspaces', 'long-duration']"
30807164,2020-12-17-1608226085-keystrokes-dca-study@1-1ca73229-a1f8-42a1-8363-3c6cfcb1b513,on_keyboard,16.950097835063936,4320,154,[]
30807164,2020-12-17-1608227413-keystrokes-dca-study@1-1ca73229-a1f8-42a1-8363-3c6cfcb1b513,on_keyboard,17.077882730960845,4401,154,[]
02396581,2020-12-17-1608231095-keystrokes-dca-study@1-d32f41cc-41d0-4e4a-9c4a-0c1bab5c6b89,on_keyboard,18.77160549958547,4725,154,[]
02396581,2020-12-17-1608232765-keystrokes-dca-study@1-d32f41cc-41d0-4e4a-9c4a-0c1bab5c6b89,on_keyboard,18.233220191796622,4869,154,[]
83774284,2020-12-17-1608235210-keystrokes-dca-study@1-9b7602a6-4a91-4eb7-96c5-8fa37e2dc571,on_keyboard,17.59940367937088,4713,154,[]
46697259,2020-12-17-1608236267-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,21.97610006729762,4464,154,[]
71786456,2020-12-18-1608329111-keystrokes-dca-study@1-d09c3c47-708c-4b37-9e12-a0218ae9e5c4,on_keyboard,22.47591652870178,4706,154,[]
75228805,2021-03-23-1616510910-keystrokes-dca-study@1-ce039945-b49a-44ea-b3d6-007dace1b7a3,on_keyboard,10.625260476271311,4171,154,[]
57024413,2021-06-26-1624757106-keystrokes-dca-study@1-c438c067-5536-4668-97db-c1c5cf9a7875,on_keyboard,19.36047043800354,4907,154,"['high-backspaces', 'contact artifact']"
75228805,2021-03-23-1616514852-keystrokes-dca-study@1-ce039945-b49a-44ea-b3d6-007dace1b7a3,on_keyboard,10.32545528014501,4273,154,[]
81522433,2021-03-25-1616684511-keystrokes-dca-study@1-bb7df249-48e7-4981-8c69-66587bce18cb,on_keyboard,19.321169261137644,4321,154,[]
86629437,2021-05-04-1620143027-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,26.40442610581716,5411,154,"['high-backspaces', 'long-duration']"
86629437,2021-05-04-1620146048-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,20.34416069984436,4613,154,"['high-backspaces', 'long-duration']"
46697259,2020-12-16-1608174768-keystrokes-dca-study@1-a2287ace-5eff-4542-9a53-4de6b48e065c,on_keyboard,23.03946954011917,4794,154,[]
86629437,2021-05-04-1620147413-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,21.514833041032155,4786,154,"['high-backspaces', 'long-duration']"
81522433,2021-03-25-1616696081-keystrokes-dca-study@1-bb7df249-48e7-4981-8c69-66587bce18cb,on_keyboard,19.109937850634257,4467,154,[]
81522433,2021-03-25-1616718265-keystrokes-dca-study@1-bb7df249-48e7-4981-8c69-66587bce18cb,on_keyboard,19.979044409592948,4442,155,[]
76521819,2021-03-25-1616725006-keystrokes-dca-study@1-1cb4f048-7e3c-4935-8d40-93178fd0ff5c,on_keyboard,15.573895871639252,4430,154,[]
76521819,2021-03-25-1616726730-keystrokes-dca-study@1-1cb4f048-7e3c-4935-8d40-93178fd0ff5c,on_keyboard,16.148324743906656,4669,154,[]
76521819,2021-03-25-1616729010-keystrokes-dca-study@1-1cb4f048-7e3c-4935-8d40-93178fd0ff5c,on_keyboard,16.53413698275884,4602,154,[]
57024413,2021-06-26-1624758976-keystrokes-dca-study@1-c438c067-5536-4668-97db-c1c5cf9a7875,on_keyboard,20.07219355503718,5165,154,"['high-backspaces', 'high-errors', 'long-duration']"
05344357,2021-05-09-1620617678-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,22.459961104393006,4933,154,"['high-backspaces', 'long-duration']"
65383704,2021-06-29-1624966296-keystrokes-dca-study@1-3936a73a-f358-4a7e-a92d-4e6c4797bcbf,on_keyboard,14.133939643700918,4344,154,"['contact artifact', 'outlier artifact']"
81522433,2021-03-26-1616772022-keystrokes-dca-study@1-bb7df249-48e7-4981-8c69-66587bce18cb,on_keyboard,19.424801003932952,4508,155,[]
26940776,2021-05-04-1620167558-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.393024615446727,4362,154,[]
75228805,2021-03-23-1616515853-keystrokes-dca-study@1-ce039945-b49a-44ea-b3d6-007dace1b7a3,on_keyboard,10.8339546640714,4387,154,[]
42408607,2021-05-10-1620627827-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,26.26547727584839,4357,155,['long-duration']
26940776,2021-05-04-1620166110-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.705809024969737,4546,154,[]
26940776,2021-05-04-1620168603-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.909337329864503,4483,154,[]
26940776,2021-05-04-1620169758-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.264390261967977,4426,154,[]
06526339,2021-05-05-1620221784-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,14.933889810244242,4496,154,[]
95396398,2021-06-26-1624762988-keystrokes-dca-study@1-6a947405-c286-42b7-b705-2acaaee6dfa5,on_keyboard,24.213318713506062,4841,154,"['high-backspaces', 'long-duration', 'contact artifact']"
06526339,2021-05-05-1620219374-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,15.741300741831461,4471,154,[]
06526339,2021-05-05-1620220584-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,15.713681197166443,4591,154,[]
86629437,2021-05-05-1620221511-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,25.282319502035776,4855,154,"['high-backspaces', 'long-duration']"
06526339,2021-05-05-1620222951-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,14.882277313868205,4531,154,[]
86629437,2021-05-05-1620223835-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,21.446217942237855,4841,154,"['high-backspaces', 'long-duration']"
86629437,2021-05-05-1620225251-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,22.523504118124645,4890,154,"['high-backspaces', 'long-duration']"
14989984,2021-03-18-1616099846-keystrokes-dca-study@1-ab8fe0bf-4f4e-4c20-8fce-a9bc6d6cbd62,on_keyboard,13.049108290672303,4379,154,[]
37398304,2021-05-05-1620243335-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,19.00981812477112,4450,154,[]
37398304,2021-05-05-1620241064-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,19.78849249680837,4550,154,[]
42408607,2021-05-10-1620656420-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,27.732166290283203,4629,154,"['long-duration', 'contact artifact']"
37398304,2021-05-05-1620244958-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,17.553117283185323,4471,155,[]
80587505,2021-05-10-1620656968-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,13.202201906840006,4457,154,[]
05344357,2021-05-10-1620658185-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,23.804341999689736,4881,154,"['high-backspaces', 'long-duration']"
